WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),vaccine avertable deaths associated with resistance (mean),vaccine avertable deaths associated with resistance (lower),vaccine avertable deaths associated with resistance (upper),vaccine avertable deaths attributable to resistance (mean),vaccine avertable deaths attributable to resistance (lower),vaccine avertable deaths attributable to resistance (upper)
Africa,Bacterial skin infections,85 to 89,Staphylococcus aureus,292.9544686,90.42958481,622.4677431,64.29805055,17.95695031,135.1700608,0,0,0,0,0,0
Africa,Bacterial skin infections,90 to 94,Staphylococcus aureus,116.783787,35.92030391,257.4992454,25.7516478,7.384192697,55.58676591,0,0,0,0,0,0
Africa,Bacterial skin infections,95 plus,Staphylococcus aureus,30.8862869,15.67029603,54.34485233,6.827766305,3.229041975,12.69230458,0,0,0,0,0,0
Americas,Bacterial skin infections,EN,Staphylococcus aureus,2.738913249,0.102406599,12.72404784,0.671697699,0.026103182,3.247134685,0,0,0,0,0,0
Americas,Bacterial skin infections,LN,Staphylococcus aureus,0.6386553,0.009815475,3.684224353,0.157484254,0.002524094,0.879449187,0,0,0,0,0,0
Americas,Bacterial skin infections,PN,Staphylococcus aureus,46.63828189,26.2935526,83.98075642,11.236563,5.299442703,21.27103657,19.17999343,10.81322351,34.53708608,4.621036534,2.179395812,8.747713788
Americas,Bacterial skin infections,1 to 4,Staphylococcus aureus,27.83166024,15.467563,51.34013413,6.88098472,3.091930523,13.07310911,0.280992724,0.156162896,0.518337893,0.06947148,0.031216606,0.131988121
Americas,Bacterial skin infections,5 to 9,Staphylococcus aureus,8.024257035,4.115870395,15.11302572,1.987998062,0.84553542,4.121678559,0,0,0,0,0,0
Americas,Bacterial skin infections,10 to 14,Staphylococcus aureus,9.637733418,5.026308066,16.84914616,2.400314397,1.075020458,4.504108332,0,0,0,0,0,0
Americas,Bacterial skin infections,15 to 19,Staphylococcus aureus,14.15865328,6.57089563,27.42043294,3.57070621,1.393133877,7.54213837,0,0,0,0,0,0
Americas,Bacterial skin infections,20 to 24,Staphylococcus aureus,22.79701138,10.77181509,44.97403325,5.772439079,2.252849614,12.21442147,0,0,0,0,0,0
Americas,Bacterial skin infections,25 to 29,Staphylococcus aureus,30.67745713,14.49872009,61.31194628,7.745049404,2.941792415,16.19895787,0,0,0,0,0,0
Americas,Bacterial skin infections,30 to 34,Staphylococcus aureus,42.77439337,20.44897332,82.08169711,10.73060938,4.189421434,21.93838193,0,0,0,0,0,0
Americas,Bacterial skin infections,35 to 39,Staphylococcus aureus,62.4403209,28.3307684,122.2658008,15.55939056,5.986247928,32.38402958,0,0,0,0,0,0
Americas,Bacterial skin infections,40 to 44,Staphylococcus aureus,89.87885845,41.79041658,166.6133053,22.39434746,8.741200237,45.54070522,0,0,0,0,0,0
Americas,Bacterial skin infections,45 to 49,Staphylococcus aureus,135.8701467,61.1952426,257.6534205,33.9048014,12.95570549,70.89678581,0,0,0,0,0,0
Americas,Bacterial skin infections,50 to 54,Staphylococcus aureus,151.4360629,68.21670591,298.3033241,37.84827303,15.16814336,77.3016201,0,0,0,0,0,0
Americas,Bacterial skin infections,55 to 59,Staphylococcus aureus,230.007322,92.4604161,471.6443368,57.35884207,20.84117491,123.9032192,0,0,0,0,0,0
Americas,Bacterial skin infections,60 to 64,Staphylococcus aureus,311.1487252,128.0752599,653.8898509,77.61495229,27.90256934,172.7737015,52.27298583,21.51664367,109.853495,13.03931198,4.687631649,29.02598186
Americas,Bacterial skin infections,65 to 69,Staphylococcus aureus,378.0677479,152.6030649,758.1153154,94.30782984,34.19412296,202.0680411,0,0,0,0,0,0
Americas,Bacterial skin infections,70 to 74,Staphylococcus aureus,258.0073841,109.4742019,535.2485065,64.36865357,23.91665154,138.8860925,0,0,0,0,0,0
Americas,Bacterial skin infections,75 to 79,Staphylococcus aureus,306.4551729,133.7318887,627.8689487,76.6626084,28.93682566,161.9461671,0,0,0,0,0,0
Americas,Bacterial skin infections,80 to 84,Staphylococcus aureus,331.2793481,151.3512767,640.7075429,83.00159462,32.81548215,165.6616005,0,0,0,0,0,0
Americas,Bacterial skin infections,85 to 89,Staphylococcus aureus,306.5310026,147.2757305,576.3907807,76.92590979,32.22801887,149.8282628,0,0,0,0,0,0
Americas,Bacterial skin infections,90 to 94,Staphylococcus aureus,211.9888953,101.1578269,401.8920216,53.05979431,21.57144715,103.8975083,0,0,0,0,0,0
Americas,Bacterial skin infections,95 plus,Staphylococcus aureus,124.921697,69.42270528,201.13334,31.05114664,14.602676,55.30188413,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,EN,Staphylococcus aureus,25.3828728,0.795885904,157.2795438,5.905323608,0.1814208,36.09317513,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,LN,Staphylococcus aureus,7.194016378,0.1257414,33.00349297,1.869456276,0.036789972,8.809965998,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,PN,Staphylococcus aureus,70.18439419,26.39899823,158.0390395,16.92037985,5.785545947,38.28854841,28.86333211,10.85658802,64.993555,6.958506213,2.379305771,15.74616553
Eastern Mediterranean,Bacterial skin infections,1 to 4,Staphylococcus aureus,56.59153989,18.38655162,137.7149129,13.3371474,3.862765664,33.74243847,0.571356893,0.185633454,1.390390948,0.134653892,0.038999076,0.34066885
Eastern Mediterranean,Bacterial skin infections,5 to 9,Staphylococcus aureus,19.69217919,4.562922819,53.72528994,4.821039748,1.025329038,13.98220184,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,10 to 14,Staphylococcus aureus,19.84544953,6.131732936,45.15137967,4.904658333,1.404351429,11.99981518,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,15 to 19,Staphylococcus aureus,40.31684113,12.00764535,95.15502636,9.733567857,2.697140024,23.32644704,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,20 to 24,Staphylococcus aureus,41.15766304,11.8891837,100.3356208,10.03251666,2.594793618,24.72304588,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,25 to 29,Staphylococcus aureus,28.6975008,7.571371009,71.89745968,7.264894676,1.754066304,18.19307717,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,30 to 34,Staphylococcus aureus,34.23973577,9.605724495,85.68161115,8.678871045,2.117909734,21.83567307,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,35 to 39,Staphylococcus aureus,46.49601996,12.88734255,114.0687325,11.85665386,2.985344428,29.44438195,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,40 to 44,Staphylococcus aureus,69.19621655,20.31882792,166.3901578,17.65251193,4.691264904,42.06049006,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,45 to 49,Staphylococcus aureus,110.9419597,32.34823979,264.7826026,28.43788586,7.367020528,67.25940107,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,50 to 54,Staphylococcus aureus,128.5526584,36.26461951,309.8529364,33.19406542,8.578512815,79.71200259,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,55 to 59,Staphylococcus aureus,182.528485,40.2527224,467.8884133,47.24466382,9.661653399,120.9389536,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,60 to 64,Staphylococcus aureus,255.4240099,53.24642438,662.6453883,66.0670884,12.57936121,173.1585651,42.91123367,8.945399295,111.3244252,11.09927085,2.113332684,29.09063894
Eastern Mediterranean,Bacterial skin infections,65 to 69,Staphylococcus aureus,318.3803758,74.14389453,779.8293489,82.12036431,17.93035878,201.7247168,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,70 to 74,Staphylococcus aureus,193.9285923,42.01872062,480.018689,49.91096585,9.884535261,125.6032471,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,75 to 79,Staphylococcus aureus,211.3940517,45.37478244,525.8400271,54.4687197,10.96799115,135.7761932,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,80 to 84,Staphylococcus aureus,180.2641062,43.92470032,425.4116935,46.75259803,10.15917428,110.509883,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,85 to 89,Staphylococcus aureus,121.1327405,31.3074943,273.9370988,31.6143355,7.535174435,73.38589727,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,90 to 94,Staphylococcus aureus,54.10844815,14.44027867,125.3749751,14.22674527,3.379270768,33.50292357,0,0,0,0,0,0
Eastern Mediterranean,Bacterial skin infections,95 plus,Staphylococcus aureus,16.49186605,7.621826983,31.14676967,4.373640047,1.7883153,8.849186903,0,0,0,0,0,0
Europe,Bacterial skin infections,EN,Staphylococcus aureus,0.122946472,0.001756021,0.69421354,0.029551424,0.000438868,0.164175783,0,0,0,0,0,0
Europe,Bacterial skin infections,LN,Staphylococcus aureus,0.225325248,0.001321018,1.625186766,0.053191084,0.000287274,0.381746913,0,0,0,0,0,0
Europe,Bacterial skin infections,PN,Staphylococcus aureus,4.138244175,1.822943193,9.326368372,1.059543159,0.395790078,2.485638208,1.701852917,0.749685388,3.835468993,0.435737124,0.16276867,1.022218713
Europe,Bacterial skin infections,1 to 4,Staphylococcus aureus,3.487241438,1.587824548,7.887171913,0.883838598,0.328812345,2.029663878,0.035207726,0.016030921,0.079630101,0.00892337,0.00331974,0.020491799
Europe,Bacterial skin infections,5 to 9,Staphylococcus aureus,1.359195968,0.4894483,3.560845423,0.335274531,0.103003805,0.925837399,0,0,0,0,0,0
Europe,Bacterial skin infections,10 to 14,Staphylococcus aureus,1.697633258,0.722021552,3.673490839,0.418624923,0.149183121,0.96669239,0,0,0,0,0,0
Europe,Bacterial skin infections,15 to 19,Staphylococcus aureus,2.987903607,1.292506075,6.377344963,0.737368192,0.274339114,1.722452039,0,0,0,0,0,0
Europe,Bacterial skin infections,20 to 24,Staphylococcus aureus,5.434733567,2.27077072,11.74394501,1.334867862,0.477727882,3.060317845,0,0,0,0,0,0
Europe,Bacterial skin infections,25 to 29,Staphylococcus aureus,11.05210019,4.680745697,23.07785776,2.709876207,0.967094862,6.073875507,0,0,0,0,0,0
Europe,Bacterial skin infections,30 to 34,Staphylococcus aureus,20.87679386,9.318254399,41.18174207,5.175398794,1.943320157,10.99364473,0,0,0,0,0,0
Europe,Bacterial skin infections,35 to 39,Staphylococcus aureus,28.22635859,11.81961714,59.66508314,6.938003424,2.498724866,15.67169079,0,0,0,0,0,0
Europe,Bacterial skin infections,40 to 44,Staphylococcus aureus,37.53218823,16.17285568,79.43450494,9.194479378,3.306157933,20.3817403,0,0,0,0,0,0
Europe,Bacterial skin infections,45 to 49,Staphylococcus aureus,54.09868496,22.12459148,115.5722287,13.06098169,4.456300531,29.89770735,0,0,0,0,0,0
Europe,Bacterial skin infections,50 to 54,Staphylococcus aureus,58.05253324,22.51712546,129.9421029,13.88329597,4.794154924,32.14604462,0,0,0,0,0,0
Europe,Bacterial skin infections,55 to 59,Staphylococcus aureus,100.7342806,33.23012917,236.3858768,24.11730867,7.354815814,58.74736074,0,0,0,0,0,0
Europe,Bacterial skin infections,60 to 64,Staphylococcus aureus,151.7327607,46.82041789,365.2652376,36.34050816,10.4243944,89.38653948,25.49110379,7.865830205,61.36455991,6.105205371,1.751298259,15.01693863
Europe,Bacterial skin infections,65 to 69,Staphylococcus aureus,191.84581,59.43604136,443.9188568,45.94985949,13.23823483,109.212127,0,0,0,0,0,0
Europe,Bacterial skin infections,70 to 74,Staphylococcus aureus,124.1760472,38.94134357,291.364842,29.60030522,8.633947147,71.8651919,0,0,0,0,0,0
Europe,Bacterial skin infections,75 to 79,Staphylococcus aureus,156.7522524,48.93127642,362.6451242,36.52504764,10.59263785,88.11817152,0,0,0,0,0,0
Europe,Bacterial skin infections,80 to 84,Staphylococcus aureus,219.5098379,75.86003818,475.7064257,50.73926473,16.03262887,112.913886,0,0,0,0,0,0
Europe,Bacterial skin infections,85 to 89,Staphylococcus aureus,202.617364,78.82381772,423.0383409,46.20142112,16.19343391,101.0392694,0,0,0,0,0,0
Europe,Bacterial skin infections,90 to 94,Staphylococcus aureus,144.4258444,60.96004229,291.9062541,32.5897417,12.00349253,69.25321032,0,0,0,0,0,0
Europe,Bacterial skin infections,95 plus,Staphylococcus aureus,61.73355972,32.76912286,103.5512334,13.65264789,6.349434206,24.77404176,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,EN,Staphylococcus aureus,10.37294785,0.209274219,56.94218192,2.457776612,0.045560909,13.87272339,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,LN,Staphylococcus aureus,2.29663669,0.020885635,12.68407393,0.562941391,0.005434992,3.263103634,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,PN,Staphylococcus aureus,397.0215493,156.3110048,636.6300222,95.38653116,33.36513885,167.6700172,163.2751122,64.28290074,261.8140966,39.22771094,13.72141335,68.95429458
South-East Asia,Bacterial skin infections,1 to 4,Staphylococcus aureus,215.6114603,91.14624357,355.2226128,52.03120457,20.42741628,94.50256374,2.176846475,0.920226498,3.586382148,0.525315046,0.206238337,0.954112422
South-East Asia,Bacterial skin infections,5 to 9,Staphylococcus aureus,61.10560747,29.01995578,108.532621,14.68050953,6.213438561,28.40080985,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,10 to 14,Staphylococcus aureus,80.12717426,41.98552797,132.4921901,19.25901448,8.546193635,35.40832555,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,15 to 19,Staphylococcus aureus,105.8764102,49.33255462,198.0464617,25.68886338,10.90881714,51.06384434,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,20 to 24,Staphylococcus aureus,120.1243768,56.95275281,236.4659347,29.1010765,12.20929685,59.67461693,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,25 to 29,Staphylococcus aureus,102.2718096,46.91455814,210.9398956,24.66785338,9.808171763,51.56424825,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,30 to 34,Staphylococcus aureus,158.0174957,80.45393783,288.3704249,38.18509151,16.42993039,73.28987379,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,35 to 39,Staphylococcus aureus,211.8097004,107.8964478,408.1629298,51.38639066,22.53044991,101.9902432,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,40 to 44,Staphylococcus aureus,271.1207965,135.5572898,541.3585826,66.11144377,27.8597452,135.8190973,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,45 to 49,Staphylococcus aureus,413.6360706,195.50759,858.5121334,100.7985139,40.58708512,211.1138382,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,50 to 54,Staphylococcus aureus,491.4843096,201.3774176,1050.585436,119.8755657,45.8732815,259.2813355,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,55 to 59,Staphylococcus aureus,749.0201188,259.9128146,1687.273847,182.4763043,59.82180911,428.3741697,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,60 to 64,Staphylococcus aureus,1111.801422,367.2001216,2558.934579,270.0291873,85.36736316,665.6196436,186.7826388,61.68962043,429.9010093,45.36490346,14.34171701,111.8241001
South-East Asia,Bacterial skin infections,65 to 69,Staphylococcus aureus,1516.081614,518.2454302,3350.822255,367.4170227,117.9424524,855.0162188,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,70 to 74,Staphylococcus aureus,958.0381296,325.2290706,2217.115404,231.8537062,70.28554518,548.3625858,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,75 to 79,Staphylococcus aureus,1062.153748,340.8552416,2452.58061,257.0027349,73.91327268,608.5665629,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,80 to 84,Staphylococcus aureus,982.9590285,306.0216436,2163.406657,237.4976315,69.60735047,544.3615562,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,85 to 89,Staphylococcus aureus,659.6370883,225.7045602,1388.849847,159.3182869,50.53555338,358.6123868,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,90 to 94,Staphylococcus aureus,307.9032681,113.2592507,659.3251199,74.08990522,24.13246435,165.2409951,0,0,0,0,0,0
South-East Asia,Bacterial skin infections,95 plus,Staphylococcus aureus,78.5337631,41.21200911,133.1775982,18.68647076,8.783419629,34.48971908,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,EN,Staphylococcus aureus,0.739192611,0.021492917,3.564386796,0.173999903,0.005100821,0.82253373,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,LN,Staphylococcus aureus,0.428289974,0.005589403,2.385062874,0.102460822,0.001375679,0.603100742,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,PN,Staphylococcus aureus,34.65706943,17.27559444,63.42095339,9.02629166,3.534547821,16.80598659,14.2527198,7.104588212,26.08186708,3.712062445,1.453582791,6.911461984
Western Pacific,Bacterial skin infections,1 to 4,Staphylococcus aureus,24.28642672,11.74125843,45.51907772,6.544428984,2.66961318,12.57464493,0.245199501,0.118541551,0.459567612,0.066073562,0.026952825,0.12695555
Western Pacific,Bacterial skin infections,5 to 9,Staphylococcus aureus,8.194439449,3.451518652,18.81973978,2.147221392,0.781821955,5.269656206,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,10 to 14,Staphylococcus aureus,7.968948831,3.88370476,15.3345136,2.108677279,0.863884027,4.282239795,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,15 to 19,Staphylococcus aureus,14.3362512,6.923711857,28.46914097,3.742510929,1.475173898,7.693437196,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,20 to 24,Staphylococcus aureus,24.80590666,10.95819278,52.64421611,6.272472365,2.391918663,13.65924561,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,25 to 29,Staphylococcus aureus,40.8050078,16.56620129,89.45983885,9.990502966,3.501253944,23.14310779,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,30 to 34,Staphylococcus aureus,62.08349395,23.09956743,143.7001578,14.87808687,4.991298261,35.52501553,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,35 to 39,Staphylococcus aureus,81.15860553,29.97380868,189.6420134,19.50923839,6.12512465,46.25486533,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,40 to 44,Staphylococcus aureus,120.460658,43.92087998,274.1799563,28.80259682,9.226329795,68.24494192,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,45 to 49,Staphylococcus aureus,196.7239097,67.4116531,462.0711299,46.70158112,13.89121162,113.7775768,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,50 to 54,Staphylococcus aureus,227.3263503,73.07872703,557.4084901,53.73588144,15.79730389,135.216941,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,55 to 59,Staphylococcus aureus,318.5358631,82.47686371,802.159305,75.69072862,18.78255388,205.7300426,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,60 to 64,Staphylococcus aureus,448.5601677,105.9522249,1158.777916,106.2095946,24.33797152,290.8924457,75.35810817,17.79997379,194.67469,17.84321189,4.088779216,48.86993088
Western Pacific,Bacterial skin infections,65 to 69,Staphylococcus aureus,639.2408855,162.2848273,1528.874033,149.7186958,36.67479569,396.9130142,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,70 to 74,Staphylococcus aureus,429.0331047,103.1443088,1091.681641,100.0998997,23.49434667,263.8537333,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,75 to 79,Staphylococcus aureus,476.8355418,118.2458508,1182.972056,111.8263372,26.9461754,285.1669619,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,80 to 84,Staphylococcus aureus,522.4281393,152.8543462,1209.950475,122.9430632,34.6790462,293.5032213,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,85 to 89,Staphylococcus aureus,419.0066763,139.6689315,922.8743235,98.96871983,30.67521498,222.6271691,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,90 to 94,Staphylococcus aureus,192.1980577,73.37223867,411.8381882,46.54539906,16.22259743,104.6664464,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,95 plus,Staphylococcus aureus,69.61244662,38.01906812,117.2320117,17.14544252,7.926615778,31.92294059,0,0,0,0,0,0
Africa,Bone and joint infections,EN,Staphylococcus aureus,10.76578382,1.290730567,34.37343187,2.355805471,0.283612254,7.869919109,0,0,0,0,0,0
Africa,Bone and joint infections,LN,Staphylococcus aureus,14.32916112,1.235084868,51.01748212,3.132730559,0.256329324,11.79963868,0,0,0,0,0,0
Africa,Bone and joint infections,PN,Staphylococcus aureus,15.55755287,2.172521759,48.48663401,3.399612627,0.445030191,10.8644677,6.398043618,0.893449573,19.94012824,1.398090693,0.183018666,4.468012342
Africa,Bone and joint infections,1 to 4,Staphylococcus aureus,20.75536369,2.670435713,69.44755961,4.596603265,0.563813856,15.55226932,0.209549345,0.02696113,0.701153246,0.046408014,0.005692351,0.157018104
Africa,Bone and joint infections,5 to 9,Staphylococcus aureus,16.84128542,4.674762223,45.08769142,3.666036283,0.963826016,10.05825363,0,0,0,0,0,0
Africa,Bone and joint infections,10 to 14,Staphylococcus aureus,42.02573383,6.478413516,128.6977346,8.999509557,1.397051302,28.56814249,0,0,0,0,0,0
Africa,Bone and joint infections,15 to 19,Staphylococcus aureus,43.52671873,9.163236727,122.6939669,9.178913249,1.905123072,25.9624906,0,0,0,0,0,0
Africa,Bone and joint infections,20 to 24,Staphylococcus aureus,11.45868196,2.34692429,31.67425291,2.456719122,0.490187095,6.936227067,0,0,0,0,0,0
Africa,Bone and joint infections,25 to 29,Staphylococcus aureus,10.74463412,2.621948823,27.38076585,2.332546925,0.559946143,6.294985574,0,0,0,0,0,0
Africa,Bone and joint infections,30 to 34,Staphylococcus aureus,9.770761148,1.857385309,29.37768457,2.132916754,0.382067594,6.495338546,0,0,0,0,0,0
Africa,Bone and joint infections,35 to 39,Staphylococcus aureus,12.30846984,2.702628524,34.10130883,2.670223872,0.567345643,7.398171924,0,0,0,0,0,0
Africa,Bone and joint infections,40 to 44,Staphylococcus aureus,17.02218751,4.154320378,44.32120942,3.688766134,0.87465392,9.820978087,0,0,0,0,0,0
Africa,Bone and joint infections,45 to 49,Staphylococcus aureus,23.18436889,5.937948888,59.99006762,4.999266737,1.236107666,13.41228204,0,0,0,0,0,0
Africa,Bone and joint infections,50 to 54,Staphylococcus aureus,27.72079967,6.954897814,69.28043222,5.990809951,1.479534796,15.75515466,0,0,0,0,0,0
