WHO_region,Disease_presentation,Age_group,Pathogen,Associated_resistant_mean,Associated_resistant_lower,Associated_resistant_upper,Attributable_resistance_mean,Attributable_resistance_lower,Attributable_resistance_upper,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018
South-East Asia,LRI and thorax infections,35 to 39,Staphylococcus aureus,24000,19000,30000,6000,4000,9000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,35 to 39,Streptococcus pneumoniae,70000,57000,87000,14000,10000,19000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,40 to 44,Acinetobacter baumannii,26000,14000,45000,8000,4000,15000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,40 to 44,Escherichia coli,9000,7000,12000,3000,2000,4000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,40 to 44,Haemophilus influenzae,1000,1000,2000,0,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,40 to 44,Klebsiella pneumoniae,19000,15000,25000,7000,5000,9000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,40 to 44,Pseudomonas aeruginosa,13000,10000,18000,3000,2000,5000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,40 to 44,Staphylococcus aureus,27000,22000,34000,7000,4000,10000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,40 to 44,Streptococcus pneumoniae,78000,64000,98000,16000,11000,22000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,45 to 49,Acinetobacter baumannii,40000,20000,72000,13000,6000,23000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,45 to 49,Escherichia coli,12000,9000,16000,4000,3000,5000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,45 to 49,Haemophilus influenzae,2000,1000,2000,0,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,45 to 49,Klebsiella pneumoniae,25000,19000,34000,9000,6000,12000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,45 to 49,Pseudomonas aeruginosa,17000,12000,25000,4000,3000,7000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,45 to 49,Staphylococcus aureus,34000,27000,46000,8000,5000,13000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,45 to 49,Streptococcus pneumoniae,98000,76000,128000,20000,13000,28000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,50 to 54,Acinetobacter baumannii,76000,42000,127000,24000,13000,42000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,50 to 54,Escherichia coli,28000,21000,38000,8000,6000,12000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,50 to 54,Haemophilus influenzae,3000,2000,3000,1000,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,50 to 54,Klebsiella pneumoniae,46000,34000,62000,16000,12000,22000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,50 to 54,Pseudomonas aeruginosa,32000,23000,45000,8000,5000,12000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,50 to 54,Staphylococcus aureus,62000,47000,83000,15000,9000,23000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,50 to 54,Streptococcus pneumoniae,82000,64000,106000,17000,11000,23000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,55 to 59,Acinetobacter baumannii,105000,52000,186000,33000,15000,62000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,55 to 59,Escherichia coli,37000,27000,51000,11000,8000,16000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,55 to 59,Haemophilus influenzae,3000,2000,5000,1000,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,55 to 59,Klebsiella pneumoniae,61000,44000,85000,21000,15000,30000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,55 to 59,Pseudomonas aeruginosa,43000,29000,62000,11000,7000,17000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,55 to 59,Staphylococcus aureus,81000,60000,110000,20000,12000,30000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,55 to 59,Streptococcus pneumoniae,106000,81000,140000,22000,14000,31000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,60 to 64,Acinetobacter baumannii,146000,75000,251000,46000,22000,81000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,60 to 64,Escherichia coli,54000,40000,74000,17000,11000,24000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,60 to 64,Haemophilus influenzae,5000,3000,6000,1000,0,2000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,60 to 64,Klebsiella pneumoniae,90000,65000,124000,32000,22000,44000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,60 to 64,Pseudomonas aeruginosa,62000,43000,90000,16000,10000,25000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,60 to 64,Staphylococcus aureus,121000,90000,161000,29000,18000,43000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,60 to 64,Streptococcus pneumoniae,158000,121000,207000,32000,21000,45000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,65 to 69,Acinetobacter baumannii,175000,96000,287000,56000,29000,93000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,65 to 69,Escherichia coli,66000,50000,88000,20000,14000,28000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,65 to 69,Haemophilus influenzae,5000,4000,7000,1000,1000,2000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,65 to 69,Klebsiella pneumoniae,112000,83000,148000,39000,28000,53000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,65 to 69,Pseudomonas aeruginosa,77000,55000,105000,20000,13000,30000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,65 to 69,Staphylococcus aureus,150000,114000,196000,36000,22000,54000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,65 to 69,Streptococcus pneumoniae,196000,153000,251000,40000,26000,56000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,70 to 74,Acinetobacter baumannii,212000,104000,379000,67000,31000,124000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,70 to 74,Escherichia coli,66000,44000,98000,20000,13000,31000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,70 to 74,Haemophilus influenzae,4000,3000,6000,1000,0,2000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,70 to 74,Klebsiella pneumoniae,105000,70000,155000,37000,24000,55000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,70 to 74,Pseudomonas aeruginosa,76000,48000,117000,19000,12000,32000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,70 to 74,Staphylococcus aureus,162000,112000,234000,39000,23000,62000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,70 to 74,Streptococcus pneumoniae,161000,117000,220000,33000,21000,49000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,75 to 79,Acinetobacter baumannii,174000,91000,295000,55000,28000,97000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,75 to 79,Escherichia coli,54000,38000,78000,17000,11000,25000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,75 to 79,Haemophilus influenzae,3000,2000,5000,1000,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,75 to 79,Klebsiella pneumoniae,86000,60000,122000,30000,20000,43000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,75 to 79,Pseudomonas aeruginosa,62000,41000,93000,16000,10000,25000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,75 to 79,Staphylococcus aureus,134000,95000,185000,32000,19000,50000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,75 to 79,Streptococcus pneumoniae,133000,99000,177000,27000,17000,39000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,80 to 84,Acinetobacter baumannii,131000,73000,210000,42000,22000,68000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,80 to 84,Escherichia coli,43000,31000,59000,13000,9000,19000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,80 to 84,Haemophilus influenzae,3000,2000,4000,1000,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,80 to 84,Klebsiella pneumoniae,68000,49000,92000,24000,16000,33000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,80 to 84,Pseudomonas aeruginosa,49000,34000,69000,13000,8000,19000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,80 to 84,Staphylococcus aureus,107000,79000,141000,26000,16000,39000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,80 to 84,Streptococcus pneumoniae,107000,80000,137000,22000,14000,31000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,85 to 89,Acinetobacter baumannii,61000,33000,1e+05,20000,10000,33000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,85 to 89,Escherichia coli,20000,14000,28000,6000,4000,9000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,85 to 89,Haemophilus influenzae,1000,1000,2000,0,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,85 to 89,Klebsiella pneumoniae,32000,22000,43000,11000,7000,15000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,85 to 89,Pseudomonas aeruginosa,23000,16000,33000,6000,4000,9000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,85 to 89,Staphylococcus aureus,50000,36000,67000,12000,7000,18000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,85 to 89,Streptococcus pneumoniae,49000,37000,63000,10000,7000,14000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,90 to 94,Acinetobacter baumannii,20000,11000,35000,7000,3000,12000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,90 to 94,Escherichia coli,7000,5000,10000,2000,1000,3000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,90 to 94,Haemophilus influenzae,1000,0,1000,0,0,0,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,90 to 94,Klebsiella pneumoniae,11000,8000,15000,4000,3000,5000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,90 to 94,Pseudomonas aeruginosa,8000,5000,12000,2000,1000,3000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,90 to 94,Staphylococcus aureus,18000,13000,24000,4000,2000,7000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,90 to 94,Streptococcus pneumoniae,18000,13000,23000,4000,2000,5000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,95 plus,Acinetobacter baumannii,3000,2000,6000,1000,0,2000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,95 plus,Escherichia coli,1000,1000,2000,0,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,95 plus,Haemophilus influenzae,0,0,0,0,0,0,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,95 plus,Klebsiella pneumoniae,2000,1000,3000,1000,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,95 plus,Pseudomonas aeruginosa,1000,1000,2000,0,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,95 plus,Staphylococcus aureus,3000,2000,5000,1000,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,LRI and thorax infections,95 plus,Streptococcus pneumoniae,4000,3000,5000,1000,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,Bacterial skin infections,EN,Acinetobacter baumannii,0,0,0,0,0,0,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,Bacterial skin infections,EN,Escherichia coli,0,0,1000,0,0,0,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,Bacterial skin infections,EN,Group A Streptococcus,0,0,0,0,0,0,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,Bacterial skin infections,EN,Klebsiella pneumoniae,0,0,0,0,0,0,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,Bacterial skin infections,EN,Pseudomonas aeruginosa,0,0,1000,0,0,0,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,Bacterial skin infections,EN,Staphylococcus aureus,1000,0,5000,0,0,1000,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
South-East Asia,Bacterial skin infections,LN,Acinetobacter baumannii,0,0,0,0,0,0,0.90932721424683,0.901911192921846,0.23935025135275,0.170810133556347
