WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,vaccine_avertable_deaths_associated_with_resistance_.mean.,vaccine_avertable_deaths_associated_with_resistance_.lower.,vaccine_avertable_deaths_associated_with_resistance_.upper.,vaccine_avertable_deaths_attributable_to_resistance_.mean.,vaccine_avertable_deaths_attributable_to_resistance_.lower.,vaccine_avertable_deaths_attributable_to_resistance_.upper.
Western Pacific,LRI and thorax infections,55 to 59,Streptococcus pneumoniae,82000,59000,113000,17000,11000,25000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,60 to 64,Acinetobacter baumannii,40000,19000,70000,12000,6000,22000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,60 to 64,Escherichia coli,23000,16000,32000,6000,4000,9000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,60 to 64,Haemophilus influenzae,10000,7000,15000,2000,1000,4000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,60 to 64,Klebsiella pneumoniae,31000,21000,44000,9000,5000,14000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,15190,10290,21560,4410,2450,6860
Western Pacific,LRI and thorax infections,60 to 64,Pseudomonas aeruginosa,26000,16000,39000,7000,4000,11000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,2548,1568,3822,686,392,1078
Western Pacific,LRI and thorax infections,60 to 64,Staphylococcus aureus,71000,52000,97000,18000,10000,27000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,11928,8736,16296,3024,1680,4536
Western Pacific,LRI and thorax infections,60 to 64,Streptococcus pneumoniae,109000,80000,149000,22000,14000,33000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,65 to 69,Acinetobacter baumannii,46000,24000,76000,14000,7000,25000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,65 to 69,Escherichia coli,29000,21000,39000,7000,5000,11000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,65 to 69,Haemophilus influenzae,14000,10000,19000,3000,1000,5000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,65 to 69,Klebsiella pneumoniae,38000,27000,53000,11000,7000,17000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,65 to 69,Pseudomonas aeruginosa,33000,21000,48000,8000,5000,13000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,65 to 69,Staphylococcus aureus,93000,70000,122000,23000,13000,34000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,65 to 69,Streptococcus pneumoniae,145000,108000,193000,30000,20000,43000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,70 to 74,Acinetobacter baumannii,49000,23000,90000,15000,6000,29000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,70 to 74,Escherichia coli,34000,23000,51000,9000,5000,14000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,70 to 74,Haemophilus influenzae,13000,9000,20000,2000,1000,5000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,70 to 74,Klebsiella pneumoniae,41000,26000,62000,11000,7000,19000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,70 to 74,Pseudomonas aeruginosa,37000,22000,59000,9000,5000,16000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,70 to 74,Staphylococcus aureus,128000,91000,182000,31000,17000,48000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,70 to 74,Streptococcus pneumoniae,153000,107000,221000,31000,19000,48000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,75 to 79,Acinetobacter baumannii,40000,20000,69000,12000,6000,22000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,75 to 79,Escherichia coli,33000,24000,46000,8000,6000,12000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,75 to 79,Haemophilus influenzae,13000,9000,18000,2000,1000,5000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,75 to 79,Klebsiella pneumoniae,38000,27000,54000,11000,6000,17000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,75 to 79,Pseudomonas aeruginosa,34000,23000,51000,9000,5000,14000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,75 to 79,Staphylococcus aureus,132000,103000,174000,32000,19000,49000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,75 to 79,Streptococcus pneumoniae,153000,115000,206000,31000,20000,45000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,80 to 84,Acinetobacter baumannii,34000,19000,54000,10000,5000,18000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,80 to 84,Escherichia coli,33000,26000,43000,9000,6000,12000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,80 to 84,Haemophilus influenzae,13000,10000,17000,3000,1000,5000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,80 to 84,Klebsiella pneumoniae,38000,28000,50000,10000,7000,16000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,80 to 84,Pseudomonas aeruginosa,34000,25000,46000,9000,6000,13000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,80 to 84,Staphylococcus aureus,141000,113000,174000,35000,20000,51000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,80 to 84,Streptococcus pneumoniae,164000,129000,206000,32000,22000,46000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,85 to 89,Acinetobacter baumannii,21000,11000,33000,6000,3000,11000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,85 to 89,Escherichia coli,24000,19000,30000,6000,4000,8000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,85 to 89,Haemophilus influenzae,10000,8000,13000,2000,0,3000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,85 to 89,Klebsiella pneumoniae,26000,20000,34000,7000,4000,11000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,85 to 89,Pseudomonas aeruginosa,24000,18000,32000,6000,4000,9000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,85 to 89,Staphylococcus aureus,113000,91000,137000,28000,16000,41000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,85 to 89,Streptococcus pneumoniae,122000,97000,151000,23000,16000,33000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,90 to 94,Acinetobacter baumannii,7000,4000,11000,2000,1000,4000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,90 to 94,Escherichia coli,10000,8000,12000,3000,2000,3000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,90 to 94,Haemophilus influenzae,4000,3000,5000,1000,0,2000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,90 to 94,Klebsiella pneumoniae,10000,8000,13000,3000,2000,4000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,90 to 94,Pseudomonas aeruginosa,10000,8000,13000,3000,2000,4000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,90 to 94,Staphylococcus aureus,56000,43000,67000,14000,8000,21000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,90 to 94,Streptococcus pneumoniae,52000,40000,63000,9000,6000,13000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,95 plus,Acinetobacter baumannii,2000,1000,3000,1000,0,1000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,95 plus,Escherichia coli,4000,3000,5000,1000,1000,1000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,95 plus,Haemophilus influenzae,2000,1000,2000,0,0,1000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,95 plus,Klebsiella pneumoniae,3000,3000,4000,1000,1000,1000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,95 plus,Pseudomonas aeruginosa,4000,3000,5000,1000,1000,1000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,95 plus,Staphylococcus aureus,25000,18000,29000,6000,3000,9000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,LRI and thorax infections,95 plus,Streptococcus pneumoniae,19000,15000,23000,3000,2000,5000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,EN,Acinetobacter baumannii,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,EN,Escherichia coli,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,EN,Group A Streptococcus,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,EN,Klebsiella pneumoniae,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,EN,Pseudomonas aeruginosa,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,LN,Acinetobacter baumannii,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,LN,Escherichia coli,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,LN,Group A Streptococcus,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,LN,Klebsiella pneumoniae,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,LN,Pseudomonas aeruginosa,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,LN,Staphylococcus aureus,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,PN,Acinetobacter baumannii,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,PN,Escherichia coli,1000,0,2000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,PN,Group A Streptococcus,2000,1000,4000,0,0,1000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,959.583333333333,479.791666666667,1919.16666666667,0,0,479.791666666667
Western Pacific,Bacterial skin infections,PN,Klebsiella pneumoniae,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,479.791666666667,0,0,0
Western Pacific,Bacterial skin infections,PN,Pseudomonas aeruginosa,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,PN,Staphylococcus aureus,3000,2000,6000,1000,0,2000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,1233.75,822.5,2467.5,411.25,0,822.5
Western Pacific,Bacterial skin infections,1 to 4,Acinetobacter baumannii,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,1 to 4,Escherichia coli,1000,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,1 to 4,Group A Streptococcus,2000,1000,4000,0,0,1000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,980,490,1960,0,0,490
Western Pacific,Bacterial skin infections,1 to 4,Klebsiella pneumoniae,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,1 to 4,Pseudomonas aeruginosa,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,1 to 4,Staphylococcus aureus,3000,2000,5000,1000,0,1000,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,345.288461538462,230.192307692308,575.480769230769,115.096153846154,0,115.096153846154
Western Pacific,Bacterial skin infections,5 to 9,Acinetobacter baumannii,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,5 to 9,Escherichia coli,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,5 to 9,Group A Streptococcus,2000,1000,3000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,18.8461538461538,9.42307692307692,28.2692307692308,0,0,0
Western Pacific,Bacterial skin infections,5 to 9,Klebsiella pneumoniae,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,5 to 9,Pseudomonas aeruginosa,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,5 to 9,Staphylococcus aureus,1000,0,2000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,10 to 14,Acinetobacter baumannii,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,10 to 14,Escherichia coli,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,10 to 14,Group A Streptococcus,1000,1000,2000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,10 to 14,Klebsiella pneumoniae,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,10 to 14,Pseudomonas aeruginosa,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,10 to 14,Staphylococcus aureus,1000,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,15 to 19,Acinetobacter baumannii,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,15 to 19,Escherichia coli,1000,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,15 to 19,Group A Streptococcus,2000,1000,3000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,15 to 19,Klebsiella pneumoniae,0,0,1000,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
Western Pacific,Bacterial skin infections,15 to 19,Pseudomonas aeruginosa,0,0,0,0,0,0,0.864156806467036,0.840090347235015,0.714453836846204,0.672518860922747,0,0,0,0,0,0
