WHO_region,Disease_presentation,Age_group,Pathogen,associated with susceptible (mean),associated with susceptible (lower),associated with susceptible (upper),associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-susceptible (mean),vaccine avertable-susceptible (lower),vaccine avertable-susceptible (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Africa,UTI,55 to 59,Staphylococcus aureus,16.1844672813196,8.41600954183753,26.243496548919,46.557467930885,24.0634520119119,74.8651909412882,10.0718640724689,4.86037748585237,17.0779930518674,6.79747625815423,3.53472400757176,11.022268550546,19.5541365309717,10.106649845003,31.443380195341,4.23018291043694,2.041358544058,7.17275708178431
Africa,UTI,60 to 64,Staphylococcus aureus,23.2740199539354,12.6523305595453,37.2590346104107,66.2919303870425,35.101628870627,105.438468037379,14.2471330993465,6.91634422032625,24.0827774198054,9.77508838065287,5.31397883500903,15.6487945363725,27.8426107625579,14.7426841256633,44.2841565756992,5.98379590172553,2.90486457253702,10.1147665163183
Africa,UTI,65 to 69,Staphylococcus aureus,29.1999973983187,16.3246145727108,45.4600034442811,84.0233359860653,46.4268217324483,128.057261214667,18.1655273662645,9.30930518127694,29.5753369551721,12.2639989072939,6.85633812053854,19.0932014465981,35.2898011141474,19.4992651276283,53.7840497101601,7.62952149383109,3.90990817613631,12.4216415211723
Africa,UTI,70 to 74,Staphylococcus aureus,24.2313823896841,13.4428458334348,38.8816787237182,70.4603392514593,39.441252514285,110.951600658331,15.309390858687,7.81572864841205,25.2187585609566,10.1771806036673,5.64599525004262,16.3303050639616,29.5933424856129,16.5653260559997,46.599672276499,6.42994416064854,3.28260603233306,10.5918785956018
Africa,UTI,75 to 79,Staphylococcus aureus,23.3844451766941,13.0364695268022,36.8629544027845,68.840572896895,38.1502168854889,106.329479913206,15.0132555547755,7.55763040877806,24.970704352307,9.82146697421152,5.47531720125692,15.4824408491695,28.9130406166959,16.0230910919053,44.6583815635465,6.30556733300571,3.17420477168679,10.4876958279689
Africa,UTI,80 to 84,Staphylococcus aureus,25.5766872781537,14.8725768416781,39.4410453398935,76.3423313626122,43.6444343569379,117.348792823936,16.8811872326437,8.67960762993752,27.7340355344138,10.7422086568246,6.2464822735048,16.5652390427553,32.0637791722971,18.3306624299139,49.2864929860531,7.09009863771035,3.64543520457376,11.6482949244538
Africa,UTI,85 to 89,Staphylococcus aureus,16.5879724565764,9.40282630849912,26.3416914691327,47.9234683774769,26.7232376939096,74.787158216248,10.7188907235412,5.36843080752161,18.302039217599,6.96694843176209,3.94918704956963,11.0635104170357,20.1278567185403,11.223759831442,31.4106064508242,4.5019341038873,2.25474093915908,7.68685647139158
Africa,UTI,90 to 94,Staphylococcus aureus,8.24442856443045,4.79299072730632,12.9355333693064,24.9425286252866,14.4387720831864,38.9349683450151,5.55534035119103,2.92060289370933,9.30122095212822,3.46265999706079,2.01305610546865,5.43292401510869,10.4758620226204,6.06428427493829,16.3526867049063,2.33324294750023,1.22665321535792,3.90651279989385
Africa,UTI,95 plus,Staphylococcus aureus,2.97029295144613,1.66474618239034,4.83801711409528,9.57806964910538,5.295459287798,15.3823092009549,2.12301688715345,1.07139737650371,3.55494911772507,1.24752303960737,0.699193396603943,2.03196718792002,4.02278925262426,2.22409290087516,6.46056986440106,0.891667092604449,0.449986898131558,1.49307862944453
Americas,BSI,EN,Staphylococcus aureus,346.928466616956,231.992224722969,514.614362011221,655.334686062597,447.61518845945,958.069301599444,165.832632477499,90.9732974486042,273.38637517173,145.709955979122,97.436734383647,216.138032044713,275.240568146291,187.998379152969,402.389106671766,69.6497056405496,38.2087849284138,114.822277572127
Americas,BSI,LN,Staphylococcus aureus,227.944663800585,160.898431677802,319.480703367273,418.262843676843,299.766074049944,579.27234428641,107.565669778185,59.3724503411512,171.359345278648,95.7367587962457,67.5773413046768,134.181895414255,175.670394344274,125.901751100976,243.294384600292,45.1775813068377,24.9364291432835,71.9709250170322
Americas,BSI,PN,Staphylococcus aureus,258.179458942525,161.410559618872,386.639919225123,466.513607338493,287.932176910724,696.313955348416,115.342408970691,58.4918442963659,194.363447394827,108.435372755861,67.7924350399263,162.388766074552,195.935715082167,120.931514302504,292.451861246335,48.4438117676902,24.5665746044737,81.6326479058273
Americas,BSI,1 to 4,Staphylococcus aureus,55.6640073628191,25.649764879583,99.2341631937471,98.4512015165806,45.4826247493767,173.442124782406,24.9997258713534,10.2021339808235,50.8621167629359,23.378883092384,10.7729012494249,41.6783485413738,41.3495046369639,19.1027023947382,72.8456924086105,10.4998848659684,4.28489627194587,21.3620890404331
Americas,BSI,5 to 9,Staphylococcus aureus,48.6402212668689,22.6235033445839,85.9423280980051,86.1759062355514,39.6321361072715,149.614314561205,21.9613036234203,9.05172605664132,43.3842251830822,20.4288929320849,9.50187140472524,36.0957778011621,36.1938806189316,16.645497165054,62.8380121157061,9.22374752183653,3.80172494378935,18.2213745768945
Americas,BSI,10 to 14,Staphylococcus aureus,50.1196981985224,25.2202741593564,84.7453721170149,88.5237681369089,44.1773235379273,146.580766910815,22.5774514522241,9.93600852909522,41.6966374175571,21.0502732433794,10.5925151469297,35.5930562891463,37.1799826175017,18.5544758859295,61.5639221025423,9.48252960993412,4.17312358221999,17.512587715374
Americas,BSI,15 to 19,Staphylococcus aureus,82.7108957845167,38.8789245678814,144.134653569262,146.328147589167,69.1911154303806,248.945042830264,37.280436202136,15.8885896352751,72.7704952757114,34.738576229497,16.3291483185102,60.53655449909,61.4578219874501,29.0602684807599,104.556917988711,15.6577832048971,6.67320764681554,30.5636080157988
Americas,BSI,20 to 24,Staphylococcus aureus,119.085485347169,55.0047112262626,213.60620113724,209.695657940945,97.341019701734,367.762730200987,53.1694888427068,22.0395318826395,105.52352394695,50.015903845811,23.1019787150303,89.7146044776408,88.0721763351969,40.8832282747283,154.460346684415,22.3311853139369,9.25660339070859,44.319880057719
Americas,BSI,25 to 29,Staphylococcus aureus,150.314038716491,69.9594084236007,264.491041300258,265.170266871283,123.173182181616,461.28658097548,66.8006786961853,27.6704958923065,131.175796733279,63.1318962609262,29.3829515379123,111.086237346108,111.371512085939,51.7327365162787,193.740364009702,28.0562850523978,11.6216082747687,55.0938346279772
Americas,BSI,30 to 34,Staphylococcus aureus,190.220682053027,84.0878614556976,345.572738649053,337.283993321976,150.57248160799,609.749425186723,84.3615826856057,33.9707847108603,173.148439248338,79.8926864622713,35.316901811393,145.140550232602,141.65927719523,63.2404422753558,256.094758578424,35.4318647279544,14.2677295785613,72.722344484302
Americas,BSI,35 to 39,Staphylococcus aureus,251.617576493401,113.362872531864,458.436933040401,447.803553881901,202.372874754537,788.412601621264,111.587086813428,44.0239859699145,223.891433680023,105.679382127228,47.6124064633829,192.543511876968,188.077492630398,84.9966073969055,331.133292680931,46.8665764616398,18.4900741073641,94.0344021456096
Americas,BSI,40 to 44,Staphylococcus aureus,335.088368621086,164.028071833996,582.71230097153,597.756653974658,293.125521171002,1006.0106890871,148.879598636807,63.1561649707845,283.262364505677,140.737114820856,68.8917901702783,244.739166408043,251.057794669356,123.112718891821,422.524489416582,62.5294314274589,26.5255892877295,118.970193092384
Americas,BSI,45 to 49,Staphylococcus aureus,511.767993898538,240.8389836926,908.26127242487,914.437211764729,428.870250296386,1567.97463920514,227.498508773205,92.7767689859399,440.720133497978,214.942557437386,101.152373150892,381.469734418445,384.063628941186,180.125505124482,658.549348466159,95.5493736847461,38.9662429740948,185.102456069151
Americas,BSI,50 to 54,Staphylococcus aureus,862.17520260511,451.53583261492,1407.70866364562,1534.96849562866,808.661507724359,2494.95797091062,381.670751898959,171.484514457405,698.644770268284,362.113585094146,189.645049698266,591.23763873116,644.686768164037,339.637833244231,1047.88234778246,160.301715797563,72.0234960721101,293.430803512679
Americas,BSI,55 to 59,Staphylococcus aureus,1367.2411498798,747.091228332842,2224.30355567671,2431.51668404667,1340.29645202812,3958.28995020121,602.54855153276,284.302218673167,1109.15719894527,574.241282949516,313.778315899794,934.207493384218,1021.2370072996,562.92450985181,1662.48177908451,253.070391643759,119.40693184273,465.846023557013
Americas,BSI,60 to 64,Staphylococcus aureus,1838.79980980919,991.759754288149,3028.60975856435,3265.17262657318,1794.86074837052,5276.40507515887,808.796111186731,382.379976366011,1490.79110454818,772.29592011986,416.539096801023,1272.01609859703,1371.37250316074,753.841514315618,2216.09013156673,339.694366698427,160.599590073725,626.132263910236
Americas,BSI,65 to 69,Staphylococcus aureus,2175.92977380947,1284.6290392091,3371.50015110654,3846.7795000265,2295.62613204112,5906.83565699358,953.198477425326,470.998612698929,1671.87871593606,913.890504999977,539.544196467822,1416.03006346475,1615.64739001113,964.16297545727,2480.8709759373,400.343360518637,197.81941733355,702.189060693145
Americas,BSI,70 to 74,Staphylococcus aureus,2491.22152522568,1256.30733576313,4295.8125160966,4383.40756950391,2191.88566241971,7649.82488152802,1085.11480194497,457.470736898353,2114.77213932267,1046.31304059479,527.649081020515,1804.24125676057,1841.03117919164,920.591978216278,3212.92645024177,455.748216816887,192.137709497308,888.204298515521
Americas,BSI,75 to 79,Staphylococcus aureus,2298.66013728775,1181.62609479558,3944.33320576075,4034.5380738037,2087.40299512265,6918.15211056388,1000.92107181402,426.883108430069,1915.69517494366,965.437257660855,496.282959814144,1656.61994641951,1694.50599099755,876.709257951513,2905.62388643683,420.386850161888,179.290905540629,804.591973476337
Americas,BSI,80 to 84,Staphylococcus aureus,2218.61409495589,1204.94659180131,3674.87644537486,3869.75810947389,2093.3444972635,6411.08562039112,960.402836948441,432.477481683055,1777.12827303357,931.817919881474,506.07756855655,1543.44810705744,1625.29840597903,879.20468885067,2692.65596056427,403.369191518345,181.640542306883,746.393874674099
Americas,BSI,85 to 89,Staphylococcus aureus,1960.17454008463,993.038756276859,3410.10348872399,3405.69277850627,1731.51653222762,5815.04199773982,845.089354180075,365.575215002786,1607.83314829145,823.273306835545,417.076277636281,1432.24346526408,1430.39096697263,727.2369435356,2442.31763905072,354.937528755632,153.54159030117,675.289922282409
Americas,BSI,90 to 94,Staphylococcus aureus,1262.77542441723,577.282948474067,2343.44676573865,2199.28920287794,1016.47880389919,4056.59757871142,543.890329467441,206.560277114318,1125.41688447195,530.365678255237,242.458838359108,984.247641610233,923.701465208735,426.92109763766,1703.7709830588,228.433938376325,86.7553163880136,472.675091478219
Americas,BSI,95 plus,Staphylococcus aureus,663.05818742662,278.619143544554,1338.58732169508,1163.74404938264,492.26585619945,2314.52929410177,286.871535082797,104.854408148177,607.232865945818,278.48443871918,117.020040288713,562.206675111934,488.772500740709,206.751659603769,972.102303522743,120.486044734775,44.0388514222343,255.037803697244
Americas,Bacterial skin infections,EN,Staphylococcus aureus,1.01158988118878,0.042461796362616,4.50673707215996,2.73891324885206,0.102406599251023,12.7240478416494,0.6716976994402,0.0261031818125985,3.24713468487827,0.424867750099288,0.0178339544722987,1.89282957030718,1.15034356451787,0.0430107716854297,5.34410009349275,0.282113033764884,0.0109633363612914,1.36379656764887
Americas,Bacterial skin infections,LN,Staphylococcus aureus,0.295511804215523,0.00406440518312593,1.76289517018074,0.638655300340286,0.00981547547361578,3.68422435288223,0.157484254087198,0.00252409361590671,0.879449186696148,0.12411495777052,0.00170705017691289,0.740415971475911,0.26823522614292,0.00412249969891863,1.54737422821054,0.0661433867166232,0.00106011931868082,0.369368658412382
Americas,Bacterial skin infections,PN,Staphylococcus aureus,23.7024792807509,13.2745224956595,42.8020500384425,46.6382818913344,26.2935526017429,83.9807564233693,11.2365630016304,5.29944270293178,21.2710365665826,9.95504129791538,5.57529944817699,17.9768610161458,19.5880783943604,11.043292092732,35.2719176978151,4.71935646068477,2.22576593523135,8.93383535796469
Americas,Bacterial skin infections,1 to 4,Staphylococcus aureus,14.5051928911062,8.00371621550821,26.8286669212823,27.8316602379795,15.4675629958938,51.3401341264979,6.88098472015829,3.09193052324294,13.0731091090727,6.0921810142646,3.36156081051345,11.2680401069386,11.6892972999514,6.4963764582754,21.5628563331291,2.89001358246648,1.29861081976203,5.49070582581053
Americas,Bacterial skin infections,5 to 9,Staphylococcus aureus,4.05625371401344,2.01860782001853,7.82349110148007,8.02425703491947,4.1158703953099,15.1130257205108,1.98799806169362,0.845535419547182,4.12167855942553,1.70362655988564,0.847815284407782,3.28586626262163,3.37018795466618,1.72866556603016,6.34747080261454,0.83495918591132,0.355124876209816,1.73110499495872
Americas,Bacterial skin infections,10 to 14,Staphylococcus aureus,5.00461685022996,2.60367528669379,9.01400191084537,9.63773341757119,5.02630806550227,16.8491461616206,2.40031439730708,1.07502045819572,4.50410833194649,2.10193907709658,1.09354362041139,3.78588080255505,4.0478480353799,2.11104938751095,7.07664138788065,1.00813204686897,0.451508592442202,1.89172549941753
Americas,Bacterial skin infections,15 to 19,Staphylococcus aureus,7.57267885862346,3.49046340876474,15.17376432485,14.1586532834421,6.57089563013739,27.4204329364268,3.5707062100967,1.39313387740293,7.54213837001055,3.18052512062185,1.46599463168119,6.372981016437,5.94663437904568,2.7597761646577,11.5165818332993,1.49969660824061,0.585116228509231,3.16769811540443
Americas,Bacterial skin infections,20 to 24,Staphylococcus aureus,12.4846059562563,5.83658244802408,25.6105413520804,22.7970113776364,10.7718150914235,44.9740332541875,5.77243907916254,2.25284961383715,12.2144214693757,5.24353450162765,2.45136462817011,10.7564273678738,9.57474477860729,4.52416233839787,18.8890939667588,2.42442441324827,0.946196837811603,5.13005701713779
Americas,Bacterial skin infections,25 to 29,Staphylococcus aureus,16.9063738155695,7.87525850236424,35.1766499396858,30.6774571297572,14.498720093751,61.3119462759366,7.74504940387062,2.94179241498286,16.1989578697067,7.10067700253919,3.30760857099298,14.774192974668,12.884531994498,6.08946243937542,25.7510174358934,3.25292074962566,1.2355528142928,6.80356230527681
Americas,Bacterial skin infections,30 to 34,Staphylococcus aureus,23.5347686224577,11.32705997708,46.7434126346699,42.7743933743559,20.4489733169209,82.0816971118032,10.7306093760775,4.18942143438145,21.9383819268036,9.88460282143223,4.7573651903736,19.6322333065614,17.9652452172295,8.58856879310678,34.4743127869573,4.50685593795255,1.75955700244021,9.21412040925751
Americas,Bacterial skin infections,35 to 39,Staphylococcus aureus,34.1840565839802,15.2763237109122,70.047961471452,62.440320900528,28.3307684011928,122.265800763162,15.5593905567274,5.98624792766937,32.38402958124,14.3573037652717,6.41605595858312,29.4201438180098,26.2249347782218,11.898922728501,51.3516363205281,6.53494403382551,2.51422412962114,13.6012924241208
Americas,Bacterial skin infections,40 to 44,Staphylococcus aureus,48.904486191098,22.3364304973193,94.9513160089031,89.8788584486919,41.7904165782142,166.613305294145,22.3943474598002,8.74120023744754,45.5407052224611,20.5398842002612,9.38130080887411,39.8795527237393,37.7491205484506,17.55197496285,69.9775882235409,9.40562593311608,3.67130409972797,19.1270961934337
