WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis,HBG,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,a,x,y
South-East Asia,Intra-abdominal infections,95 plus,Staphylococcus aureus,0,0,1000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.465012488951448,0.898324771380059,0.897100417363907
South-East Asia,LRI and thorax infections,EN,Acinetobacter baumannii,3000,1000,6000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,EN,Escherichia coli,43000,27000,65000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,EN,Haemophilus influenzae,409000,256000,600000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.411778958284081,0.886670144779385,0.877689968509789
South-East Asia,LRI and thorax infections,EN,Klebsiella pneumoniae,130000,80000,194000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,EN,Pseudomonas aeruginosa,194000,125000,277000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,EN,Staphylococcus aureus,195000,125000,278000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.488503441986158,0.902738545998054,0.897100417363907
South-East Asia,LRI and thorax infections,EN,Streptococcus pneumoniae,599000,388000,864000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.769826548893771,0.936006980579643,0.934951715485833
South-East Asia,LRI and thorax infections,LN,Acinetobacter baumannii,1000,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,LN,Escherichia coli,10000,7000,15000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,LN,Haemophilus influenzae,97000,68000,135000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.411778958284081,0.886670144779385,0.877689968509789
South-East Asia,LRI and thorax infections,LN,Klebsiella pneumoniae,31000,21000,43000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,LN,Pseudomonas aeruginosa,43000,30000,59000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,LN,Staphylococcus aureus,46000,33000,62000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.488503441986158,0.902738545998054,0.897100417363907
South-East Asia,LRI and thorax infections,LN,Streptococcus pneumoniae,142000,102000,197000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.769826548893771,0.936006980579643,0.934951715485833
South-East Asia,LRI and thorax infections,PN,Acinetobacter baumannii,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,PN,Escherichia coli,8000,6000,11000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,PN,Haemophilus influenzae,607221.364272058,467258.993074598,777329.476958201,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.411778958284081,0.886670144779385,0.877689968509789
South-East Asia,LRI and thorax infections,PN,Klebsiella pneumoniae,52000,38000,70000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,PN,Pseudomonas aeruginosa,68000,53000,88000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,PN,Staphylococcus aureus,116000,89000,149000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.488503441986158,0.902738545998054,0.897100417363907
South-East Asia,LRI and thorax infections,PN,Streptococcus pneumoniae,1040009.53111637,789853.707357571,1357228.40549987,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.769826548893771,0.936006980579643,0.934951715485833
South-East Asia,LRI and thorax infections,1 to 4,Acinetobacter baumannii,1000,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,1 to 4,Escherichia coli,3000,2000,4000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,1 to 4,Haemophilus influenzae,237036.84102803,171967.904275237,313725.230772392,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.411778958284081,0.886670144779385,0.877689968509789
South-East Asia,LRI and thorax infections,1 to 4,Klebsiella pneumoniae,18000,13000,26000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,1 to 4,Pseudomonas aeruginosa,24000,17000,33000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,1 to 4,Staphylococcus aureus,40000,28000,53000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.488503441986158,0.902738545998054,0.897100417363907
South-East Asia,LRI and thorax infections,1 to 4,Streptococcus pneumoniae,367970.326359358,268377.218085458,497965.541369501,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.769826548893771,0.936006980579643,0.934951715485833
South-East Asia,LRI and thorax infections,5 to 9,Acinetobacter baumannii,1000,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,5 to 9,Escherichia coli,1000,0,1000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,5 to 9,Haemophilus influenzae,13000,10000,16000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.411778958284081,0.886670144779385,0.877689968509789
South-East Asia,LRI and thorax infections,5 to 9,Klebsiella pneumoniae,4000,3000,5000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,5 to 9,Pseudomonas aeruginosa,5000,4000,7000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,5 to 9,Staphylococcus aureus,12000,9000,15000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.488503441986158,0.902738545998054,0.897100417363907
South-East Asia,LRI and thorax infections,5 to 9,Streptococcus pneumoniae,74000,55000,94000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.769826548893771,0.936006980579643,0.934951715485833
South-East Asia,LRI and thorax infections,10 to 14,Acinetobacter baumannii,0,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,10 to 14,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,10 to 14,Haemophilus influenzae,7000,5000,9000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.411778958284081,0.886670144779385,0.877689968509789
South-East Asia,LRI and thorax infections,10 to 14,Klebsiella pneumoniae,2000,1000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,10 to 14,Pseudomonas aeruginosa,3000,2000,4000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,10 to 14,Staphylococcus aureus,6000,5000,8000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.488503441986158,0.902738545998054,0.897100417363907
South-East Asia,LRI and thorax infections,10 to 14,Streptococcus pneumoniae,40000,30000,49000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.769826548893771,0.936006980579643,0.934951715485833
South-East Asia,LRI and thorax infections,15 to 19,Acinetobacter baumannii,1000,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,15 to 19,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,15 to 19,Haemophilus influenzae,6000,5000,7000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.411778958284081,0.886670144779385,0.877689968509789
South-East Asia,LRI and thorax infections,15 to 19,Klebsiella pneumoniae,2000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,15 to 19,Pseudomonas aeruginosa,3000,2000,5000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,15 to 19,Staphylococcus aureus,6000,4000,7000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.488503441986158,0.902738545998054,0.897100417363907
South-East Asia,LRI and thorax infections,15 to 19,Streptococcus pneumoniae,33000,26000,41000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.769826548893771,0.936006980579643,0.934951715485833
South-East Asia,LRI and thorax infections,20 to 24,Acinetobacter baumannii,1000,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,20 to 24,Escherichia coli,0,0,0,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,20 to 24,Haemophilus influenzae,6000,5000,7000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.411778958284081,0.886670144779385,0.877689968509789
South-East Asia,LRI and thorax infections,20 to 24,Klebsiella pneumoniae,2000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
South-East Asia,LRI and thorax infections,20 to 24,Pseudomonas aeruginosa,3000,3000,5000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.909327214246831,0.901911192921846,0.23935025135275,0.170810133556347,0.403254015650517,0.884550905817079,0.875071539254564
