WHO_region,Disease_presentation,Age_group,Pathogen,Susceptible_mean,Susceptible_lower,Susceptible_upper,associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Eastern Mediterranean,Intra-abdominal infections,90 to 94,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,1000,420,420,840,0,0,420
Eastern Mediterranean,Intra-abdominal infections,95 plus,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Eastern Mediterranean,LRI and thorax infections,EN,Staphylococcus aureus,81000,51000,118000,603000,384000,865000,152000,86000,246000,253260,161280,363300,63840,36120,103320
Eastern Mediterranean,LRI and thorax infections,LN,Staphylococcus aureus,24000,17000,33000,186000,131000,255000,47000,27000,73000,78120,55020,107100,19740,11340,30660
Eastern Mediterranean,LRI and thorax infections,PN,Staphylococcus aureus,62000,45000,83000,413000,292000,569000,103000,60000,159000,173460,122640,238980,43260,25200,66780
Eastern Mediterranean,LRI and thorax infections,1 to 4,Staphylococcus aureus,28000,21000,37000,212000,160000,272000,53000,32000,78000,89040,67200,114240,22260,13440,32760
Eastern Mediterranean,LRI and thorax infections,5 to 9,Staphylococcus aureus,7000,5000,9000,51000,38000,67000,13000,8000,19000,21420,15960,28140,5460,3360,7980
Eastern Mediterranean,LRI and thorax infections,10 to 14,Staphylococcus aureus,4000,3000,5000,22000,17000,27000,6000,3000,8000,9240,7140,11340,2520,1260,3360
Eastern Mediterranean,LRI and thorax infections,15 to 19,Staphylococcus aureus,3000,2000,4000,16000,12000,21000,4000,2000,6000,6720,5040,8820,1680,840,2520
Eastern Mediterranean,LRI and thorax infections,20 to 24,Staphylococcus aureus,3000,2000,4000,15000,11000,19000,4000,2000,6000,6300,4620,7980,1680,840,2520
Eastern Mediterranean,LRI and thorax infections,25 to 29,Staphylococcus aureus,3000,2000,4000,13000,11000,17000,3000,2000,5000,5460,4620,7140,1260,840,2100
Eastern Mediterranean,LRI and thorax infections,30 to 34,Staphylococcus aureus,3000,3000,4000,14000,11000,18000,4000,2000,5000,5880,4620,7560,1680,840,2100
Eastern Mediterranean,LRI and thorax infections,35 to 39,Staphylococcus aureus,4000,3000,5000,16000,13000,20000,4000,3000,6000,6720,5460,8400,1680,1260,2520
Eastern Mediterranean,LRI and thorax infections,40 to 44,Staphylococcus aureus,4000,3000,6000,17000,13000,22000,4000,3000,7000,7140,5460,9240,1680,1260,2940
Eastern Mediterranean,LRI and thorax infections,45 to 49,Staphylococcus aureus,5000,3000,6000,20000,15000,26000,5000,3000,8000,8400,6300,10920,2100,1260,3360
Eastern Mediterranean,LRI and thorax infections,50 to 54,Staphylococcus aureus,6000,4000,8000,27000,21000,36000,7000,4000,11000,11340,8820,15120,2940,1680,4620
Eastern Mediterranean,LRI and thorax infections,55 to 59,Staphylococcus aureus,6000,5000,9000,31000,22000,43000,8000,5000,13000,13020,9240,18060,3360,2100,5460
Eastern Mediterranean,LRI and thorax infections,60 to 64,Staphylococcus aureus,8000,6000,10000,39000,29000,53000,10000,6000,16000,16380,12180,22260,4200,2520,6720
Eastern Mediterranean,LRI and thorax infections,65 to 69,Staphylococcus aureus,7000,5000,10000,39000,29000,52000,10000,6000,15000,16380,12180,21840,4200,2520,6300
Eastern Mediterranean,LRI and thorax infections,70 to 74,Staphylococcus aureus,8000,5000,11000,43000,29000,63000,11000,6000,18000,18060,12180,26460,4620,2520,7560
Eastern Mediterranean,LRI and thorax infections,75 to 79,Staphylococcus aureus,7000,5000,9000,35000,25000,49000,9000,5000,14000,14700,10500,20580,3780,2100,5880
Eastern Mediterranean,LRI and thorax infections,80 to 84,Staphylococcus aureus,5000,4000,7000,26000,18000,34000,7000,4000,10000,10920,7560,14280,2940,1680,4200
Eastern Mediterranean,LRI and thorax infections,85 to 89,Staphylococcus aureus,3000,2000,4000,14000,10000,19000,4000,2000,6000,5880,4200,7980,1680,840,2520
Eastern Mediterranean,LRI and thorax infections,90 to 94,Staphylococcus aureus,1000,1000,2000,5000,4000,7000,1000,1000,2000,2100,1680,2940,420,420,840
Eastern Mediterranean,LRI and thorax infections,95 plus,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,1000,420,420,840,0,0,420
Eastern Mediterranean,UTI,EN,Staphylococcus aureus,0,0,0,1000,0,2000,0,0,1000,420,0,840,0,0,420
Eastern Mediterranean,UTI,LN,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,UTI,PN,Staphylococcus aureus,0,0,1000,2000,1000,4000,1000,0,1000,840,420,1680,420,0,420
Eastern Mediterranean,UTI,1 to 4,Staphylococcus aureus,0,0,0,2000,1000,3000,1000,0,1000,840,420,1260,420,0,420
Eastern Mediterranean,UTI,5 to 9,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,1000,420,420,840,0,0,420
Eastern Mediterranean,UTI,10 to 14,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,0,420,420,840,0,0,0
Eastern Mediterranean,UTI,15 to 19,Staphylococcus aureus,0,0,0,2000,1000,2000,0,0,1000,840,420,840,0,0,420
Eastern Mediterranean,UTI,20 to 24,Staphylococcus aureus,0,0,0,2000,1000,3000,1000,0,1000,840,420,1260,420,0,420
Eastern Mediterranean,UTI,25 to 29,Staphylococcus aureus,0,0,0,2000,1000,2000,0,0,1000,840,420,840,0,0,420
Eastern Mediterranean,UTI,30 to 34,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,1000,420,420,840,0,0,420
Eastern Mediterranean,UTI,35 to 39,Staphylococcus aureus,0,0,0,2000,1000,2000,0,0,1000,840,420,840,0,0,420
Eastern Mediterranean,UTI,40 to 44,Staphylococcus aureus,0,0,0,2000,1000,3000,1000,0,1000,840,420,1260,420,0,420
Eastern Mediterranean,UTI,45 to 49,Staphylococcus aureus,0,0,1000,2000,1000,4000,1000,0,1000,840,420,1680,420,0,420
Eastern Mediterranean,UTI,50 to 54,Staphylococcus aureus,0,0,1000,2000,1000,4000,1000,0,1000,840,420,1680,420,0,420
Eastern Mediterranean,UTI,55 to 59,Staphylococcus aureus,0,0,1000,3000,1000,5000,1000,0,1000,1260,420,2100,420,0,420
Eastern Mediterranean,UTI,60 to 64,Staphylococcus aureus,0,0,1000,3000,2000,5000,1000,0,1000,1260,840,2100,420,0,420
Eastern Mediterranean,UTI,65 to 69,Staphylococcus aureus,0,0,1000,3000,2000,5000,1000,0,1000,1260,840,2100,420,0,420
Eastern Mediterranean,UTI,70 to 74,Staphylococcus aureus,0,0,1000,2000,1000,4000,1000,0,1000,840,420,1680,420,0,420
Eastern Mediterranean,UTI,75 to 79,Staphylococcus aureus,0,0,0,2000,1000,3000,0,0,1000,840,420,1260,0,0,420
Eastern Mediterranean,UTI,80 to 84,Staphylococcus aureus,0,0,0,1000,1000,2000,0,0,1000,420,420,840,0,0,420
Eastern Mediterranean,UTI,85 to 89,Staphylococcus aureus,0,0,0,1000,0,1000,0,0,0,420,0,420,0,0,0
Eastern Mediterranean,UTI,90 to 94,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,UTI,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,PN,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Bacterial skin infections,1 to 4,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,Bacterial skin infections,5 to 9,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,15 to 19,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Bacterial skin infections,20 to 24,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,Bacterial skin infections,25 to 29,Staphylococcus aureus,1000,1000,2000,1000,0,2000,0,0,0,420,0,840,0,0,0
Europe,Bacterial skin infections,30 to 34,Staphylococcus aureus,2000,1000,4000,1000,1000,3000,0,0,1000,420,420,1260,0,0,420
Europe,Bacterial skin infections,35 to 39,Staphylococcus aureus,2000,1000,5000,2000,1000,3000,0,0,1000,840,420,1260,0,0,420
Europe,Bacterial skin infections,40 to 44,Staphylococcus aureus,3000,1000,5000,2000,1000,4000,0,0,1000,840,420,1680,0,0,420
Europe,Bacterial skin infections,45 to 49,Staphylococcus aureus,3000,1000,7000,2000,1000,5000,1000,0,1000,840,420,2100,420,0,420
Europe,Bacterial skin infections,50 to 54,Staphylococcus aureus,3000,1000,6000,2000,1000,5000,1000,0,1000,840,420,2100,420,0,420
Europe,Bacterial skin infections,55 to 59,Staphylococcus aureus,4000,2000,10000,3000,1000,8000,1000,0,2000,1260,420,3360,420,0,840
Europe,Bacterial skin infections,60 to 64,Staphylococcus aureus,5000,2000,13000,4000,1000,10000,1000,0,3000,1680,420,4200,420,0,1260
Europe,Bacterial skin infections,65 to 69,Staphylococcus aureus,6000,2000,13000,5000,1000,10000,1000,0,3000,2100,420,4200,420,0,1260
Europe,Bacterial skin infections,70 to 74,Staphylococcus aureus,3000,1000,7000,2000,1000,6000,1000,0,1000,840,420,2520,420,0,420
Europe,Bacterial skin infections,75 to 79,Staphylococcus aureus,3000,1000,7000,2000,1000,6000,1000,0,1000,840,420,2520,420,0,420
Europe,Bacterial skin infections,80 to 84,Staphylococcus aureus,3000,1000,7000,3000,1000,6000,1000,0,1000,1260,420,2520,420,0,420
Europe,Bacterial skin infections,85 to 89,Staphylococcus aureus,2000,1000,5000,2000,1000,4000,0,0,1000,840,420,1680,0,0,420
Europe,Bacterial skin infections,90 to 94,Staphylococcus aureus,1000,1000,3000,1000,0,2000,0,0,0,420,0,840,0,0,0
Europe,Bacterial skin infections,95 plus,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Bone and joint infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,PN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,1 to 4,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,5 to 9,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,15 to 19,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,20 to 24,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,25 to 29,Staphylococcus aureus,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,30 to 34,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Bone and joint infections,35 to 39,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Bone and joint infections,40 to 44,Staphylococcus aureus,1000,0,2000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Bone and joint infections,45 to 49,Staphylococcus aureus,1000,0,2000,1000,0,2000,0,0,0,420,0,840,0,0,0
Europe,Bone and joint infections,50 to 54,Staphylococcus aureus,1000,0,3000,1000,0,2000,0,0,1000,420,0,840,0,0,420
Europe,Bone and joint infections,55 to 59,Staphylococcus aureus,2000,0,3000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Europe,Bone and joint infections,60 to 64,Staphylococcus aureus,2000,1000,4000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Europe,Bone and joint infections,65 to 69,Staphylococcus aureus,2000,1000,4000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Europe,Bone and joint infections,70 to 74,Staphylococcus aureus,2000,0,4000,1000,0,3000,0,0,1000,420,0,1260,0,0,420
Europe,Bone and joint infections,75 to 79,Staphylococcus aureus,1000,0,3000,1000,0,2000,0,0,1000,420,0,840,0,0,420
Europe,Bone and joint infections,80 to 84,Staphylococcus aureus,1000,0,3000,1000,0,2000,0,0,0,420,0,840,0,0,0
Europe,Bone and joint infections,85 to 89,Staphylococcus aureus,1000,0,2000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,Bone and joint infections,90 to 94,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Bone and joint infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,BSI,EN,Staphylococcus aureus,11000,7000,18000,13000,8000,21000,3000,2000,6000,5460,3360,8820,1260,840,2520
Europe,BSI,LN,Staphylococcus aureus,9000,6000,13000,10000,6000,14000,2000,1000,4000,4200,2520,5880,840,420,1680
Europe,BSI,PN,Staphylococcus aureus,11000,6000,16000,11000,7000,17000,3000,1000,5000,4620,2940,7140,1260,420,2100
Europe,BSI,1 to 4,Staphylococcus aureus,4000,2000,7000,4000,2000,7000,1000,0,2000,1680,840,2940,420,0,840
Europe,BSI,5 to 9,Staphylococcus aureus,4000,2000,7000,3000,2000,6000,1000,0,2000,1260,840,2520,420,0,840
Europe,BSI,10 to 14,Staphylococcus aureus,3000,2000,6000,3000,1000,5000,1000,0,1000,1260,420,2100,420,0,420
Europe,BSI,15 to 19,Staphylococcus aureus,5000,2000,9000,4000,2000,7000,1000,0,2000,1680,840,2940,420,0,840
Europe,BSI,20 to 24,Staphylococcus aureus,8000,4000,13000,6000,3000,11000,1000,1000,3000,2520,1260,4620,420,420,1260
Europe,BSI,25 to 29,Staphylococcus aureus,12000,6000,21000,9000,4000,16000,2000,1000,4000,3780,1680,6720,840,420,1680
Europe,BSI,30 to 34,Staphylococcus aureus,18000,8000,33000,14000,6000,24000,3000,1000,7000,5880,2520,10080,1260,420,2940
Europe,BSI,35 to 39,Staphylococcus aureus,23000,11000,41000,17000,8000,30000,4000,2000,8000,7140,3360,12600,1680,840,3360
Europe,BSI,40 to 44,Staphylococcus aureus,27000,13000,47000,21000,10000,36000,5000,2000,9000,8820,4200,15120,2100,840,3780
Europe,BSI,45 to 49,Staphylococcus aureus,36000,17000,65000,28000,13000,49000,7000,3000,13000,11760,5460,20580,2940,1260,5460
Europe,BSI,50 to 54,Staphylococcus aureus,56000,29000,92000,43000,23000,72000,10000,5000,18000,18060,9660,30240,4200,2100,7560
Europe,BSI,55 to 59,Staphylococcus aureus,75000,41000,124000,58000,31000,94000,13000,6000,25000,24360,13020,39480,5460,2520,10500
Europe,BSI,60 to 64,Staphylococcus aureus,89000,48000,148000,69000,37000,113000,16000,8000,30000,28980,15540,47460,6720,3360,12600
Europe,BSI,65 to 69,Staphylococcus aureus,94000,56000,147000,72000,43000,112000,17000,8000,29000,30240,18060,47040,7140,3360,12180
Europe,BSI,70 to 74,Staphylococcus aureus,80000,41000,140000,61000,31000,106000,14000,6000,28000,25620,13020,44520,5880,2520,11760
Europe,BSI,75 to 79,Staphylococcus aureus,63000,32000,107000,48000,25000,83000,11000,5000,21000,20160,10500,34860,4620,2100,8820
Europe,BSI,80 to 84,Staphylococcus aureus,59000,32000,98000,45000,24000,76000,10000,5000,19000,18900,10080,31920,4200,2100,7980
Europe,BSI,85 to 89,Staphylococcus aureus,39000,20000,68000,30000,15000,52000,7000,3000,13000,12600,6300,21840,2940,1260,5460
Europe,BSI,90 to 94,Staphylococcus aureus,19000,8000,36000,14000,6000,26000,3000,1000,6000,5880,2520,10920,1260,420,2520
Europe,BSI,95 plus,Staphylococcus aureus,6000,2000,11000,4000,2000,8000,1000,0,2000,1680,840,3360,420,0,840
Europe,Cardiac infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,PN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,1 to 4,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,5 to 9,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Cardiac infections,15 to 19,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Cardiac infections,20 to 24,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,Cardiac infections,25 to 29,Staphylococcus aureus,2000,1000,2000,1000,1000,2000,0,0,0,420,420,840,0,0,0
Europe,Cardiac infections,30 to 34,Staphylococcus aureus,2000,1000,3000,2000,1000,2000,0,0,1000,840,420,840,0,0,420
Europe,Cardiac infections,35 to 39,Staphylococcus aureus,2000,2000,4000,2000,1000,3000,0,0,1000,840,420,1260,0,0,420
Europe,Cardiac infections,40 to 44,Staphylococcus aureus,3000,2000,4000,2000,1000,3000,0,0,1000,840,420,1260,0,0,420
Europe,Cardiac infections,45 to 49,Staphylococcus aureus,3000,2000,5000,2000,2000,3000,1000,0,1000,840,840,1260,420,0,420
Europe,Cardiac infections,50 to 54,Staphylococcus aureus,4000,3000,6000,3000,2000,5000,1000,0,1000,1260,840,2100,420,0,420
Europe,Cardiac infections,55 to 59,Staphylococcus aureus,6000,4000,9000,4000,3000,7000,1000,0,2000,1680,1260,2940,420,0,840
Europe,Cardiac infections,60 to 64,Staphylococcus aureus,7000,4000,11000,5000,3000,8000,1000,1000,2000,2100,1260,3360,420,420,840
Europe,Cardiac infections,65 to 69,Staphylococcus aureus,8000,5000,12000,6000,4000,9000,1000,1000,2000,2520,1680,3780,420,420,840
Europe,Cardiac infections,70 to 74,Staphylococcus aureus,7000,5000,11000,5000,3000,8000,1000,1000,2000,2100,1260,3360,420,420,840
Europe,Cardiac infections,75 to 79,Staphylococcus aureus,8000,5000,12000,6000,4000,8000,1000,1000,2000,2520,1680,3360,420,420,840
Europe,Cardiac infections,80 to 84,Staphylococcus aureus,9000,6000,12000,6000,4000,9000,1000,1000,2000,2520,1680,3780,420,420,840
Europe,Cardiac infections,85 to 89,Staphylococcus aureus,7000,4000,10000,5000,3000,7000,1000,1000,2000,2100,1260,2940,420,420,840
Europe,Cardiac infections,90 to 94,Staphylococcus aureus,4000,2000,5000,2000,1000,4000,1000,0,1000,840,420,1680,420,0,420
Europe,Cardiac infections,95 plus,Staphylococcus aureus,1000,1000,2000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,EN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,LN,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,PN,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,1 to 4,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,5 to 9,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,CNS infections,10 to 14,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,15 to 19,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,20 to 24,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,CNS infections,25 to 29,Staphylococcus aureus,1000,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,CNS infections,30 to 34,Staphylococcus aureus,1000,1000,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,35 to 39,Staphylococcus aureus,1000,1000,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,40 to 44,Staphylococcus aureus,1000,1000,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,45 to 49,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,50 to 54,Staphylococcus aureus,1000,1000,2000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,55 to 59,Staphylococcus aureus,1000,1000,2000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,60 to 64,Staphylococcus aureus,1000,1000,2000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,65 to 69,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,CNS infections,70 to 74,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,CNS infections,75 to 79,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,CNS infections,80 to 84,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,85 to 89,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,90 to 94,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CNS infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Intra-abdominal infections,EN,Staphylococcus aureus,0,0,0,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Intra-abdominal infections,LN,Staphylococcus aureus,0,0,1000,0,0,1000,0,0,0,0,0,420,0,0,0
Europe,Intra-abdominal infections,PN,Staphylococcus aureus,3000,1000,7000,3000,1000,7000,1000,0,2000,1260,420,2940,420,0,840
Europe,Intra-abdominal infections,1 to 4,Staphylococcus aureus,2000,1000,3000,2000,1000,3000,0,0,1000,840,420,1260,0,0,420
Europe,Intra-abdominal infections,5 to 9,Staphylococcus aureus,1000,0,1000,1000,0,2000,0,0,0,420,0,840,0,0,0
Europe,Intra-abdominal infections,10 to 14,Staphylococcus aureus,1000,0,1000,1000,0,1000,0,0,0,420,0,420,0,0,0
Europe,Intra-abdominal infections,15 to 19,Staphylococcus aureus,1000,1000,3000,2000,1000,3000,0,0,1000,840,420,1260,0,0,420
Europe,Intra-abdominal infections,20 to 24,Staphylococcus aureus,3000,1000,5000,3000,1000,5000,1000,0,1000,1260,420,2100,420,0,420
Europe,Intra-abdominal infections,25 to 29,Staphylococcus aureus,7000,4000,12000,6000,3000,9000,1000,1000,2000,2520,1260,3780,420,420,840
Europe,Intra-abdominal infections,30 to 34,Staphylococcus aureus,16000,8000,26000,12000,6000,19000,3000,1000,5000,5040,2520,7980,1260,420,2100
Europe,Intra-abdominal infections,35 to 39,Staphylococcus aureus,25000,12000,40000,17000,9000,28000,4000,2000,8000,7140,3780,11760,1680,840,3360
Europe,Intra-abdominal infections,40 to 44,Staphylococcus aureus,30000,17000,47000,22000,12000,34000,5000,2000,9000,9240,5040,14280,2100,840,3780
Europe,Intra-abdominal infections,45 to 49,Staphylococcus aureus,37000,20000,59000,27000,15000,44000,6000,3000,12000,11340,6300,18480,2520,1260,5040
